LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1742899294.257247,237190.000,36554,2,PI,1,100,173081
1742899294.297247,237230.000,36573,3,PI,1,100,173120
1742899294.337248,237270.000,36573,3,PI,1,100,173172
1742899294.377248,237310.000,36573,3,PI,1,100,173283
1742899294.417249,237350.000,36587,2,PI,1,100,173416
1742899294.457249,237390.000,36587,2,PI,1,100,173556
1742899294.497249,237430.000,36604,3,PI,1,100,173688
1742899294.537250,237470.000,36604,3,PI,1,100,173823
1742899294.577250,237510.000,36604,3,PI,1,100,173940
1742899294.617251,237550.000,36621,3,PI,1,100,174054
1742899294.657251,237590.000,36621,3,PI,1,100,174123
1742899294.697252,237630.000,36621,3,PI,1,100,173630
1742899294.737252,237670.000,36638,2,PI,1,100,172827
1742899294.777252,237710.000,36638,2,PI,1,100,172429
1742899294.817253,237750.000,36652,3,PI,1,100,172439
1742899294.857253,237790.000,36652,3,PI,1,100,172561
1742899294.897254,237830.000,36652,3,PI,1,100,172710
1742899294.937254,237870.000,36670,2,PI,1,100,172814
1742899294.977255,237910.000,36670,2,PI,1,100,172858
1742899295.017255,237950.000,36688,3,PI,1,100,172892
1742899295.057256,237990.000,36688,3,PI,1,100,172992
1742899295.097256,238030.000,36688,3,PI,1,100,173125
1742899295.137256,238070.000,36705,2,PI,1,100,173282
1742899295.177257,238110.000,36705,2,PI,1,100,173430
1742899295.217257,238150.000,36720,3,PI,1,100,173589
1742899295.257258,238190.000,36720,3,PI,1,100,173726
1742899295.297258,238230.000,36720,3,PI,1,100,173849
1742899295.337258,238270.000,36737,2,PI,1,100,173932
1742899295.377259,238310.000,36737,2,PI,1,100,173414
1742899295.417259,238350.000,36753,3,PI,1,100,172554
1742899295.457260,238390.000,36753,3,PI,1,100,172163
1742899295.497260,238430.000,36753,3,PI,1,100,172144
1742899295.537261,238470.000,36770,2,PI,1,100,172242
1742899295.577261,238510.000,36770,2,PI,1,100,172387
1742899295.617261,238550.000,36785,3,PI,1,100,172515
1742899295.657262,238590.000,36785,3,PI,1,100,172563
1742899295.697262,238630.000,36785,3,PI,1,100,172611
1742899295.737263,238670.000,36804,2,PI,1,100,172721
1742899295.777263,238710.000,36804,2,PI,1,100,172861
1742899295.817264,238750.000,36820,3,PI,1,100,173014
1742899295.857264,238790.000,36820,3,PI,1,100,173176
1742899295.897264,238830.000,36820,3,PI,1,100,173317
1742899295.937265,238870.000,36838,2,PI,1,100,173461
1742899295.977265,238910.000,36838,2,PI,1,100,173591
1742899296.017266,238950.000,36853,3,PI,1,100,173741
1742899296.057266,238990.000,36853,3,PI,1,100,173552
1742899296.097267,239030.000,36853,3,PI,1,100,172738
1742899296.137267,239070.000,36874,4,PI,1,100,172122
1742899296.177267,239110.000,36874,4,PI,1,100,171983
1742899296.217268,239150.000,36874,4,PI,1,100,172070
1742899296.257268,239190.000,36874,4,PI,1,100,172231
1742899296.297269,239230.000,36891,2,PI,1,100,172389
1742899296.337269,239270.000,36891,2,PI,1,100,172447
1742899296.377270,239310.000,36910,3,PI,1,100,172502
1742899296.417270,239350.000,36910,3,PI,1,100,172572
1742899296.457270,239390.000,36910,3,PI,1,100,172686
1742899296.497271,239430.000,36926,2,PI,1,100,172824
1742899296.537271,239470.000,36926,2,PI,1,100,173022
1742899296.577272,239510.000,36944,3,PI,1,100,173170
1742899296.617272,239550.000,36944,3,PI,1,100,173297
1742899296.657273,239590.000,36944,3,PI,1,100,173469
1742899296.697273,239630.000,36958,2,PI,1,100,173577
1742899296.737273,239670.000,36958,2,PI,1,100,173688
1742899296.777274,239710.000,36975,3,PI,1,100,173272
1742899296.817274,239750.000,36975,3,PI,1,100,172461
1742899296.857275,239790.000,36975,3,PI,1,100,172080
1742899296.897275,239830.000,36992,3,PI,1,100,172071
1742899296.937276,239870.000,36992,3,PI,1,100,172221
1742899296.977276,239910.000,36992,3,PI,1,100,172388
1742899297.017276,239950.000,37009,2,PI,1,100,172476
1742899297.057277,239990.000,37009,2,PI,1,100,172506
1742899297.097277,240030.000,37026,3,PI,1,100,172572
1742899297.137278,240070.000,37026,3,PI,1,100,172648
1742899297.177278,240110.000,37026,3,PI,1,100,172770
1742899297.217278,240150.000,37042,2,PI,1,100,172903
1742899297.257279,240190.000,37042,2,PI,1,100,173046
1742899297.297279,240230.000,37059,3,PI,1,100,173190
1742899297.337280,240270.000,37059,3,PI,1,100,173293
1742899297.377280,240310.000,37059,3,PI,1,100,173415
1742899297.417281,240350.000,37076,2,PI,1,100,173528
1742899297.457281,240390.000,37076,2,PI,1,100,173299
1742899297.497282,240430.000,37092,3,PI,1,100,172486
1742899297.537282,240470.000,37092,3,PI,1,100,171885
1742899297.577282,240510.000,37092,3,PI,1,100,171811
1742899297.617283,240550.000,37108,2,PI,1,100,171885
1742899297.657283,240590.000,37108,2,PI,1,100,172024
1742899297.697284,240630.000,37124,3,PI,1,100,172115
1742899297.737284,240670.000,37124,3,PI,1,100,172157
1742899297.777285,240710.000,37124,3,PI,1,100,172152
1742899297.817285,240750.000,37141,2,PI,1,100,172212
1742899297.857285,240790.000,37141,2,PI,1,100,172324
1742899297.897286,240830.000,37160,3,PI,1,100,172469
1742899297.937286,240870.000,37160,3,PI,1,100,172623
1742899297.977287,240910.000,37160,3,PI,1,100,172742
1742899298.017287,240950.000,37175,2,PI,1,100,172862
1742899298.057287,240990.000,37175,2,PI,1,100,172995
1742899298.097288,241030.000,37191,3,PI,1,100,173139
1742899298.137288,241070.000,37191,3,PI,1,100,173087
1742899298.177289,241110.000,37191,3,PI,1,100,172368
1742899298.212956,241145.667,37209,3,PI,1,100,171613
1742899298.248623,241181.333,37209,3,PI,1,100,171393
1742899298.284290,241217.000,37209,3,PI,1,100,171377
1742899298.330791,241263.500,37227,2,PI,1,100,171501
1742899298.377291,241310.000,37227,2,PI,1,100,171656
1742899298.412958,241345.667,37242,3,PI,1,100,171766
1742899298.448625,241381.333,37242,3,PI,1,100,171811
1742899298.484292,241417.000,37242,3,PI,1,100,171806
1742899298.524292,241457.000,37260,2,PI,1,100,172036
1742899298.564293,241497.000,37260,2,PI,1,100,172276
1742899298.604293,241537.000,37278,3,PI,1,100,172536
1742899298.644294,241577.000,37278,3,PI,1,100,172801
1742899298.684294,241617.000,37278,3,PI,1,100,173095
1742899298.724295,241657.000,37294,3,PI,1,100,173271
1742899298.764295,241697.000,37294,3,PI,1,100,173484
1742899298.804296,241737.000,37294,3,PI,1,100,173538
1742899298.843796,241776.500,37309,2,PI,1,100,172943
1742899298.883296,241816.000,37309,2,PI,1,100,172335
1742899298.923297,241856.000,37326,3,PI,1,100,172128
1742899298.963297,241896.000,37326,3,PI,1,100,172185
1742899299.003298,241936.000,37326,3,PI,1,100,172315
1742899299.043298,241976.000,37343,2,PI,1,100,172442
1742899299.083298,242016.000,37343,2,PI,1,100,172486
1742899299.123632,242056.333,37361,3,PI,1,100,172517
1742899299.163966,242096.667,37361,3,PI,1,100,172602
1742899299.204300,242137.000,37361,3,PI,1,100,172723
1742899299.243800,242176.500,37378,2,PI,1,100,172852
1742899299.283301,242216.000,37378,2,PI,1,100,172974
1742899299.323301,242256.000,37393,3,PI,1,100,173153
1742899299.363302,242296.000,37393,3,PI,1,100,173441
1742899299.403302,242336.000,37393,3,PI,1,100,173710
1742899299.443802,242376.500,37410,2,PI,1,100,173881
1742899299.484303,242417.000,37410,2,PI,1,100,173635
1742899299.523970,242456.667,37426,3,PI,1,100,172864
1742899299.563637,242496.333,37426,3,PI,1,100,172328
1742899299.603304,242536.000,37426,3,PI,1,100,172125
1742899299.643304,242576.000,37443,2,PI,1,100,172211
1742899299.683305,242616.000,37443,2,PI,1,100,172698
1742899299.723305,242656.000,37460,3,PI,1,100,173211
1742899299.763306,242696.000,37460,3,PI,1,100,173415
1742899299.803306,242736.000,37460,3,PI,1,100,173490
1742899299.843307,242776.000,37477,2,PI,1,100,173502
1742899299.883307,242816.000,37477,2,PI,1,100,173498
1742899299.923307,242856.000,37494,3,PI,1,100,173575
1742899299.963308,242896.000,37494,3,PI,1,100,173697
1742899300.003308,242936.000,37494,3,PI,1,100,173883
1742899300.043309,242976.000,37511,2,PI,1,100,174008
1742899300.083309,243016.000,37511,2,PI,1,100,174037
1742899300.123310,243056.000,37525,3,PI,1,100,173553
1742899300.163310,243096.000,37525,3,PI,1,100,172748
1742899300.203310,243136.000,37525,3,PI,1,100,172484
1742899300.243311,243176.000,37543,3,PI,1,100,172514
1742899300.283311,243216.000,37543,3,PI,1,100,172623
1742899300.323312,243256.000,37543,3,PI,1,100,172712
1742899300.363312,243296.000,37559,2,PI,1,100,172865
1742899300.403313,243336.000,37559,2,PI,1,100,173087
1742899300.443313,243376.000,37578,3,PI,1,100,173252
1742899300.483313,243416.000,37578,3,PI,1,100,173312
1742899300.523314,243456.000,37578,3,PI,1,100,173363
1742899300.563314,243496.000,37593,2,PI,1,100,173495
1742899300.603315,243536.000,37593,2,PI,1,100,173743
1742899300.643315,243576.000,37610,3,PI,1,100,173988
1742899300.683316,243616.000,37610,3,PI,1,100,174078
1742899300.723316,243656.000,37610,3,PI,1,100,174226
1742899300.763316,243696.000,37626,2,PI,1,100,174088
1742899300.803317,243736.000,37626,2,PI,1,100,173328
1742899300.843317,243776.000,37643,3,PI,1,100,172643
1742899300.883318,243816.000,37643,3,PI,1,100,172444
1742899300.923318,243856.000,37643,3,PI,1,100,172467
1742899300.963319,243896.000,37658,2,PI,1,100,172634
1742899301.003319,243936.000,37658,2,PI,1,100,172832
1742899301.043319,243976.000,37677,3,PI,1,100,173068
1742899301.083320,244016.000,37677,3,PI,1,100,173215
1742899301.123320,244056.000,37677,3,PI,1,100,173347
1742899301.163321,244096.000,37693,2,PI,1,100,173557
1742899301.203321,244136.000,37693,2,PI,1,100,173771
1742899301.243322,244176.000,37716,4,PI,1,100,173983
1742899301.283322,244216.000,37716,4,PI,1,100,174172
1742899301.323322,244256.000,37716,4,PI,1,100,174263
1742899301.363323,244296.000,37716,4,PI,1,100,174437
1742899301.403323,244336.000,37734,3,PI,1,100,174510
1742899301.443324,244376.000,37734,3,PI,1,100,173976
1742899301.483324,244416.000,37734,3,PI,1,100,173197
1742899301.523324,244456.000,37751,2,PI,1,100,172840
1742899301.563325,244496.000,37751,2,PI,1,100,172808
1742899301.603325,244536.000,37766,3,PI,1,100,172914
1742899301.643326,244576.000,37766,3,PI,1,100,173043
1742899301.683326,244616.000,37766,3,PI,1,100,173128
1742899301.723327,244656.000,37783,2,PI,1,100,173171
1742899301.763327,244696.000,37783,2,PI,1,100,173245
1742899301.803328,244736.000,37801,3,PI,1,100,173339
1742899301.843328,244776.000,37801,3,PI,1,100,173495
1742899301.883328,244816.000,37801,3,PI,1,100,173674
1742899301.923329,244856.000,37819,2,PI,1,100,173846
1742899301.963329,244896.000,37819,2,PI,1,100,173983
1742899302.003330,244936.000,37833,3,PI,1,100,174151
1742899302.043330,244976.000,37833,3,PI,1,100,174256
1742899302.083331,245016.000,37833,3,PI,1,100,173787
1742899302.123331,245056.000,37850,2,PI,1,100,173217
1742899302.163331,245096.000,37850,2,PI,1,100,173032
1742899302.203332,245136.000,37867,3,PI,1,100,173115
1742899302.243332,245176.000,37867,3,PI,1,100,173310
1742899302.283333,245216.000,37867,3,PI,1,100,173465
1742899302.323333,245256.000,37886,3,PI,1,100,173629
1742899302.363333,245296.000,37886,3,PI,1,100,173690
1742899302.403334,245336.000,37886,3,PI,1,100,173686
1742899302.443334,245376.000,37900,2,PI,1,100,173751
1742899302.483335,245416.000,37900,2,PI,1,100,173928
1742899302.523335,245456.000,37917,3,PI,1,100,174166
1742899302.563336,245496.000,37917,3,PI,1,100,174385
1742899302.603336,245536.000,37917,3,PI,1,100,174503
1742899302.643337,245576.000,37934,2,PI,1,100,174561
1742899302.683337,245616.000,37934,2,PI,1,100,174085
1742899302.723337,245656.000,37951,3,PI,1,100,173534
1742899302.763338,245696.000,37951,3,PI,1,100,173318
1742899302.803338,245736.000,37951,3,PI,1,100,173408
1742899302.843339,245776.000,37965,2,PI,1,100,173546
1742899302.883339,245816.000,37965,2,PI,1,100,173678
1742899302.923340,245856.000,37985,3,PI,1,100,173841
1742899302.963340,245896.000,37985,3,PI,1,100,173898
1742899303.003340,245936.000,37985,3,PI,1,100,173956
1742899303.043341,245976.000,38001,2,PI,1,100,174069
1742899303.083341,246016.000,38001,2,PI,1,100,174228
1742899303.123342,246056.000,38018,3,PI,1,100,174426
1742899303.163342,246096.000,38018,3,PI,1,100,174623
1742899303.203342,246136.000,38018,3,PI,1,100,174777
1742899303.243343,246176.000,38034,2,PI,1,100,174974
1742899303.283343,246216.000,38034,2,PI,1,100,174825
1742899303.323344,246256.000,38052,3,PI,1,100,174234
1742899303.363344,246296.000,38052,3,PI,1,100,173883
1742899303.403345,246336.000,38052,3,PI,1,100,173939
1742899303.443345,246376.000,38068,2,PI,1,100,174192
1742899303.483346,246416.000,38068,2,PI,1,100,174494
1742899303.523346,246456.000,38088,3,PI,1,100,174709
1742899303.563346,246496.000,38088,3,PI,1,100,174851
1742899303.603347,246536.000,38088,3,PI,1,100,174860
1742899303.643347,246576.000,38104,2,PI,1,100,174928
1742899303.683348,246616.000,38104,2,PI,1,100,174994
1742899303.723348,246656.000,38121,3,PI,1,100,175023
1742899303.763349,246696.000,38121,3,PI,1,100,175077
1742899303.803349,246736.000,38121,3,PI,1,100,175210
1742899303.843349,246776.000,38137,3,PI,1,100,175340
1742899303.883350,246816.000,38137,3,PI,1,100,175406
1742899303.923350,246856.000,38137,3,PI,1,100,174711
1742899303.963351,246896.000,38155,2,PI,1,100,174211
1742899304.003351,246936.000,38155,2,PI,1,100,174124
1742899304.043351,246976.000,38171,3,PI,1,100,174136
1742899304.083352,247016.000,38171,3,PI,1,100,174290
1742899304.123352,247056.000,38171,3,PI,1,100,174476
1742899304.163353,247096.000,38186,2,PI,1,100,174611
1742899304.203353,247136.000,38186,2,PI,1,100,174611
1742899304.243354,247176.000,38205,3,PI,1,100,174706
1742899304.283354,247216.000,38205,3,PI,1,100,174801
1742899304.323354,247256.000,38205,3,PI,1,100,174928
1742899304.363355,247296.000,38222,2,PI,1,100,175066
1742899304.403355,247336.000,38222,2,PI,1,100,175228
1742899304.443356,247376.000,38238,3,PI,1,100,175396
1742899304.483356,247416.000,38238,3,PI,1,100,175542
1742899304.523357,247456.000,38238,3,PI,1,100,175213
1742899304.563357,247496.000,38254,2,PI,1,100,174524
1742899304.603358,247536.000,38254,2,PI,1,100,174393
1742899304.643358,247576.000,38270,3,PI,1,100,174675
1742899304.683358,247616.000,38270,3,PI,1,100,174790
1742899304.723359,247656.000,38270,3,PI,1,100,174994
1742899304.763359,247696.000,38289,2,PI,1,100,175228
1742899304.803360,247736.000,38289,2,PI,1,100,175459
1742899304.843360,247776.000,38305,3,PI,1,100,175551
1742899304.883360,247816.000,38305,3,PI,1,100,175553
1742899304.923361,247856.000,38305,3,PI,1,100,175796
1742899304.963361,247896.000,38321,2,PI,1,100,175917
1742899305.003362,247936.000,38321,2,PI,1,100,175918
1742899305.043362,247976.000,38337,3,PI,1,100,176112
1742899305.083363,248016.000,38337,3,PI,1,100,176175
1742899305.123363,248056.000,38337,3,PI,1,100,175991
1742899305.163363,248096.000,38354,2,PI,1,100,175324
1742899305.203364,248136.000,38354,2,PI,1,100,174799
1742899305.243364,248176.000,38371,3,PI,1,100,174671
1742899305.283365,248216.000,38371,3,PI,1,100,174734
1742899305.323365,248256.000,38371,3,PI,1,100,174791
1742899305.363366,248296.000,38386,3,PI,1,100,174850
1742899305.403366,248336.000,38386,3,PI,1,100,174804
1742899305.443367,248376.000,38386,3,PI,1,100,174828
1742899305.483367,248416.000,38402,2,PI,1,100,174796
1742899305.523367,248456.000,38402,2,PI,1,100,174796
1742899305.563368,248496.000,38422,3,PI,1,100,174953
1742899305.603368,248536.000,38422,3,PI,1,100,175077
1742899305.643368,248576.000,38422,3,PI,1,100,175221
1742899305.683369,248616.000,38438,2,PI,1,100,175347
1742899305.723369,248656.000,38438,2,PI,1,100,175394
1742899305.763370,248696.000,38454,3,PI,1,100,175277
1742899305.803370,248736.000,38454,3,PI,1,100,174536
1742899305.843371,248776.000,38454,3,PI,1,100,174066
1742899305.883371,248816.000,38470,2,PI,1,100,173999
1742899305.923372,248856.000,38470,2,PI,1,100,174062
1742899305.963372,248896.000,38487,3,PI,1,100,174150
1742899306.003372,248936.000,38487,3,PI,1,100,174454
1742899306.043373,248976.000,38487,3,PI,1,100,174611
1742899306.083373,249016.000,38507,2,PI,1,100,174605
1742899306.123374,249056.000,38507,2,PI,1,100,174588
1742899306.163374,249096.000,38524,3,PI,1,100,174657
1742899306.203375,249136.000,38524,3,PI,1,100,174808
1742899306.243375,249176.000,38524,3,PI,1,100,174926
1742899306.283376,249216.000,38539,2,PI,1,100,174965
1742899306.323376,249256.000,38539,2,PI,1,100,175061
1742899306.363376,249296.000,38561,4,PI,1,100,175103
1742899306.403377,249336.000,38561,4,PI,1,100,175094
1742899306.443377,249376.000,38561,4,PI,1,100,174439
1742899306.483377,249416.000,38561,4,PI,1,100,173889
1742899306.523378,249456.000,38577,2,PI,1,100,173933
1742899306.563378,249496.000,38577,2,PI,1,100,174089
1742899306.603379,249536.000,38595,3,PI,1,100,174343
1742899306.643379,249576.000,38595,3,PI,1,100,174548
1742899306.683380,249616.000,38595,3,PI,1,100,174656
1742899306.723380,249656.000,38613,2,PI,1,100,174669
1742899306.763381,249696.000,38613,2,PI,1,100,174602
1742899306.803381,249736.000,38628,3,PI,1,100,174684
1742899306.843381,249776.000,38628,3,PI,1,100,174753
1742899306.883382,249816.000,38628,3,PI,1,100,174913
1742899306.923382,249856.000,38645,2,PI,1,100,175055
1742899306.963383,249896.000,38645,2,PI,1,100,175147
1742899307.003383,249936.000,38662,3,PI,1,100,175277
1742899307.043384,249976.000,38662,3,PI,1,100,175062
1742899307.083384,250016.000,38662,3,PI,1,100,174439
1742899307.123384,250056.000,38678,3,PI,1,100,174203
1742899307.163385,250096.000,38678,3,PI,1,100,174259
1742899307.203385,250136.000,38678,3,PI,1,100,174346
1742899307.243386,250176.000,38694,2,PI,1,100,174465
1742899307.283386,250216.000,38694,2,PI,1,100,174534
1742899307.323386,250256.000,38712,3,PI,1,100,174635
1742899307.363387,250296.000,38712,3,PI,1,100,174661
1742899307.403387,250336.000,38712,3,PI,1,100,174642
1742899307.443388,250376.000,38729,2,PI,1,100,174780
1742899307.483388,250416.000,38729,2,PI,1,100,174836
1742899307.523389,250456.000,38745,3,PI,1,100,174926
1742899307.563389,250496.000,38745,3,PI,1,100,174977
1742899307.603390,250536.000,38745,3,PI,1,100,175002
1742899307.643390,250576.000,38762,2,PI,1,100,175078
1742899307.683390,250616.000,38762,2,PI,1,100,174833
1742899307.723391,250656.000,38777,3,PI,1,100,174208
1742899307.763391,250696.000,38777,3,PI,1,100,173911
1742899307.803392,250736.000,38777,3,PI,1,100,173775
1742899307.843392,250776.000,38794,2,PI,1,100,173818
1742899307.883393,250816.000,38794,2,PI,1,100,173905
1742899307.923393,250856.000,38811,3,PI,1,100,173975
1742899307.963393,250896.000,38811,3,PI,1,100,173981
1742899308.003394,250936.000,38811,3,PI,1,100,173988
1742899308.043394,250976.000,38828,2,PI,1,100,174031
1742899308.083395,251016.000,38828,2,PI,1,100,174115
1742899308.123395,251056.000,38844,3,PI,1,100,174218
1742899308.163395,251096.000,38844,3,PI,1,100,174329
1742899308.203396,251136.000,38844,3,PI,1,100,174417
1742899308.243396,251176.000,38862,2,PI,1,100,174518
1742899308.283397,251216.000,38862,2,PI,1,100,174635
1742899308.323064,251255.667,38880,3,PI,1,100,174510
1742899308.362731,251295.333,38880,3,PI,1,100,173884
1742899308.402398,251335.000,38880,3,PI,1,100,173421
